instances,tx_hash,avg_latency_ms,num_validators
5,e9f2c928c287c11a63436b63c23e424eb0b7f9553436c6f1f5d2b6a05c6d38b8,770.777778,9
5,46ffb99310c77dcbb1266af653125b6920a8eee2db073fc5f5da95b20e42f26d,522.777778,9
5,a65d70d6f655bd89e7c4588fe88df94e9fbb6ea85880ffab3ea4bf62e774084c,553.000000,9
5,7184b06a67d02dfb15c44f233c7f20084379198cee0051330bd1ec3b3292d75e,496.111111,9
5,2182f8f9d699756eb9870fd1d141ca6ffaeda2520ee55679454f171bb1ee25ba,571.000000,9
5,9bff24584111b6434b3f866b75c5dda7d673064ab03972a34b0b1a12f416a8a5,623.444444,9
5,80c4aafc0989b47a2a8ec6e750e6b78cdb15109c7b9c74115c88ddbff9379e7c,461.444444,9
5,eb634cc4921b460a9cb7c77c23e62377b8d887ed93bb0b8e1e8ab2c7954bb56a,858.111111,9
5,19a960759d03eee0298788ee251c4337ce6ecae98276f0894c4628052d411c35,659.666667,9
5,d9d06fbb379219be0baf64bdb4129b699c056b1637f27c32b19a4b589d7eedc2,923.000000,9
5,70704c70dc235d86c753899820d9ddce0cb56bda66c68b3eb995bdaa1fc9fc6b,689.777778,9
5,a23e3086b1df2f1c8b055c2a783655cc0ca8ef3638ffe5903c4d2edeeb900d34,435.111111,9
5,ff6246cef421311d1d69c5f6d484c2650db0c8a9dc905b7f60e0f48a62b2174c,791.222222,9
5,18c124fb5444a428f841623cac06951361988df64fe5465dc5581f14b2cdd109,718.222222,9
5,0948e1e446bb350be8da44b0c4bf6f9284de1131acc5b7380a073bc355501518,785.111111,9
5,36ea420a800ea6a4d02dc15d6c8534019fbfd54e59851b39882627ee5d49459a,795.444444,9
5,87b14ee5a2b0d50a67747a18a9608cafd03ccf310a899c64552e4f96fbb20725,666.444444,9
5,5a9c9a413de6b12d4948ca339aa9a9fc7bde0376f21254333391abf648bf8cd0,394.555556,9
5,2b7fff031be98f1b96780fd13e64bd549d0b3746e79e4e93b7f0e71dd48e48e7,728.555556,9
5,94e92d80c7a74165363f660f1a7f4a87f0175d252457b298dee17e9510a82902,355.555556,9
5,ec222fab1468495848c29859c0ad6eaa30868a67f2846d713aad20485f293ee8,247.555556,9
5,940dc5ecdaa8ee1f3cc0802bb1ea2309540dc6eec2b36b12f880df4e540484ed,687.222222,9
5,360b03c5b09828d36bff803fcdcd9cd8e2b0428f14153e1fa6fc1214cf763658,776.555556,9
5,e9cbd5a4ea213e7590462fbc844ff433aa133ac6c7ee669706ab53f6e3045098,473.555556,9
5,02c283350a907264d24cee31da02cd0d5887fe1bb1d293b5695fe5e6e5b36904,327.444444,9
5,1357271e5198a8a038c238736e24eada942b556308ad1c241b08bc577888f368,592.222222,9
5,1db7a3fa715ba83adc76beee5b8b78aa8f9d0aa2215d5c2372e908e7715bb96d,607.777778,9
5,454da0460764fd2ba0e357d74944d7fe1a0a2eb6f1ce71833834dff4fc554b4c,640.222222,9
5,4d66ba2252d7d401a8264f2142d5d1a0b81de1dbd51040ecd982d9b35b7377d4,532.222222,9
5,8091fc353757153e153c3cbb42f84303b84d1e5d36fe9ad4f6e9b871a9d96e46,345.222222,9
5,fa3a90c959fe8a3d774b21de072374f71d562d70f3a3e502b7311e36a13a9976,600.000000,9
5,723b57b39d064784da04b0eb2204f7e09e265a464c4c661b51ea4e134c0fc8be,790.777778,9
5,7faa34fbe935db9f515777eb2f07b777ddf6134d7460651e060bf18bc378d2e3,584.888889,9
5,5fd2f2f91fcbf024a39f5d91ba8dac0412d24507c0f7080c03f21ff0c0fb2cc9,505.888889,9
5,08e780b0c560d45d915209b0cf6a0b1cd5a8f18478a8c448c7629b2265d595bc,534.333333,9
5,81816f7330c3df37098c32a981a8b7b86a34d64dd1c84f55cee694f02aef3f6f,582.444444,9
5,8cfe753103ed3a5a07e56636394cd949d8da94dc710c6a258721087773ef3198,498.222222,9
5,4d68ff1e5812fa640f272a853f6df41ec434f0ae10a11f141415285a07b65396,384.222222,9
5,7d3b9182259492333769f07a89d381c04d68401367fc21c0b8056b85fb16aaea,829.666667,9
5,675e9b5bf1969062c9e72d84149e6fe2e7d3cd1a8df63143b1892be954654513,767.666667,9
5,4d01b0a5248b329f49e58b2b2b6d63fcaa61562b8fc30213798a17bd82b85b12,724.666667,9
5,8aebfbafc0c6bd3ea368fb65a1b44144ce1ae7b716cdee4b726776d901205821,800.555556,9
5,a88e598985594211cb05f04ff04f3af27aba205a690e104af6663be757b7e0fd,814.777778,9
5,0a8e58f694b6ae28c3d5701ecaf338c666aa94726025b69b8b189fb90bb21e42,520.777778,9
5,0f9ad7d8a274299f3b8e863a58bdb20d6cf36fd05f7b9e344fc030ace1fcd509,795.444444,9
5,1473743708a2df4d50efb67c51391f1e99efa0785218a2193332b4c15a34867c,828.333333,9
5,48ee81ad2358ca48107f7f35c2d4e59c58a61711f673a3dfc0e64346b0f35907,393.333333,9
5,be3eb2d64b1ee4c855d9abb82ecdd3860f8a3e0ac8f9aa840a8d3df12e294659,284.333333,9
5,7372d83cd0d678b40ebb166ea4301d07a22e3bd768b6a9545a8fec9a3126744a,710.444444,9
5,774ceb157e6278821e43c956fbfa1cce332a2b57b10a8bfe9e4d81df2c2c1440,532.444444,9
5,6c03762287e5e4f00cc371b43cf5fafe5791e61dbb8b8bc93e34dfca2d02f608,520.333333,9
5,b15e8f5aafccc7004aa689e3bf14408472c407f40c11c22fc49996838c197e23,375.000000,9
5,cbf378e45f35ad2609f2c84c7eb2b6450811c2b00de9da2504c375e55ce6ac10,340.111111,9
5,353e954598e7cd9c73aa427096c9af5c7efce694949aec06dcc2828d8e3a382d,600.222222,9
5,27de26646dd5b9bd0301660e7c16b185dc211041cbf2c9692cf33c661be09ea3,570.222222,9
5,8f266ba98e2051dca8eff58c67341f53ba8d4bb10d2fe98aa063d9536735d42e,1001.555556,9
5,c964bedcca54fb27b00c20aa404c70f7099c55142c7a01c172b877d33d5d4b27,900.666667,9
5,b67b59bdd85cd9698aa322a130b979cbf96503acd3cf0db00309ad24844fc62c,606.666667,9
5,fb466adff259bae826a75cd56c11e6865c41e264836696bb7db3fe5226ac8192,609.444444,9
5,2fb74ce4064200a255bdb0f893bbf58a9a8aa35078bde0efedb5a1ed268dbd9b,518.444444,9
5,09fafeaaf63a27004be141c986d0c4dd3f51d8569be000eaabbfc979e7ba7a4b,849.333333,9
5,1616d5b414d0fa3db6d441b91bb1140678bdc65e4e1a60f616eb4abdbfaf569e,465.444444,9
5,4fcfea9a571021616b51a2330091bb6629f1787a0379819f45724c33657e9d7c,419.666667,9
5,3c9b133015abf5f8187ad9a0613a23176ad958b5288273247b2887555e57caaf,1003.777778,9
5,bd8b7a73fb10af2bedc8a00f5228967ea90d1066c363c1dbcbc3925f62dcfdeb,778.000000,9
5,2f5545bfdd8d0f23b8ccad94182c0bf75ad4c530914f8c618c52494b22a82f4b,448.111111,9
5,fc1989c27c3e7bb089a97686a8a72083f91a043015301ba05323e118f1ebe463,381.333333,9
5,fa0d77cc11a21c1ef719414d62f94a53408d71b993f92adc1245ee8b8437e435,476.777778,9
5,bf4c6a3f056f9118474c8fdff54d06e76d66ce76f7cfe5756451e94ede298137,916.777778,9
5,484d5a264f05bfdb28b5c9bf8f253bb0df8e44f39c672e09de344ff2624ea873,806.444444,9
5,ec3c7f5a40f319f60d162bc86afb029c1e1c2e3994d364fef909d55cd3af95ac,703.444444,9
5,b53165fd4540682119542e586393ff78eea13a9b21a86332f7767df5bc8c9b94,985.444444,9
5,2c94e2cdf35aaf66f797a1d24582d684625ae7339e1fdbb3c486429afa878baa,528.444444,9
5,92ab9343629ba83ff670a407a4652c1cfe46231e0fbf587db8ecd386ba486dfb,553.000000,9
5,b6f09e03e08b59ccb47841650d5d2fd61b7be736299f06e4b58e9e5b2cd76aa2,439.000000,9
5,19abf037905ba9c6d279456776e971decc65cd8a87296329fb7be2573c2e4e8a,407.666667,9
5,a6879cef81e320d759cbaa0a9c06c3088070963f9d440616df9936d7bfb38cf9,846.555556,9
5,23a6655af77c39336b8d17f10618c297689e1d1341650b838bcaf166d6e1e19c,696.555556,9
5,91a7486ba70df6a3da9c613fb41104011eef19d452f35f38004b6720dc07fba3,817.222222,9
5,444c43dcd33245f1febfa2e631c5e0954daaa1adfcd4b2cc34f3f42ef9ae213e,768.666667,9
5,b8f6703bdac9ef3bf330d2cf7c1b717e51f32e8c208c7a263d965aca8ea43b3c,638.000000,9
5,ca4e48d807e613b79a0d33c9933035ed74f2e8062ecbbd84bca5fa66b8d88830,875.777778,9
5,0c7d9d6d1a353a860b34b08d5b3467fbe69a60bb8e6a2e5bfd6cbffbb3ce293d,601.000000,9
5,7fbcc176b3d085ee52b76cd2d6cf5a981e7d0db8d5023c0ad91488e39750b717,765.888889,9
5,14a000b78b85aa2624c1e4169baa00bd29731459ba1ace1f44afc795ee7c9e9c,719.888889,9
5,55a70ce8f7c2bc9b8582afa65829943247f366faea39614150afb69d4e7659c4,379.888889,9
5,d90033a2aa57c43f0532a6256302dcbf920f1b72ec30d839cdb476ab325573bb,700.555556,9
5,351ee766e65273a2dbb83a60e05efa12b8c1ef44f86f3e41faaa9a1933986db8,551.555556,9
5,6058433378d3be6a707b5508b8f5eb14542104232ee70c5dd7c714834fc37d96,335.000000,9
5,cd34d075506b52d9996072eeb3768bc1fbf690e6d71b5df51c4d3d3ab4291d2a,668.666667,9
5,fffd32c5205c878c54aafed14fc1388efc8891daff9eb368773ecb62f6b2775b,716.666667,9
5,8e14d9e22b8d854192ceddaa04b5a57d04f41f2b7cb5e5978de244f00395b666,489.666667,9
5,315599f59c59e3075d94532012cb1202f998aa5f8960bb869dab057d2b047270,563.111111,9
5,5152963eb6dc7ecadeb1d9d169f13d7ce1df29386a5669794d2a82b648e0818b,1065.888889,9
5,c0e911b58d10f9a95f60baa7316f80cf83f20feb13ad506d84f6599840b17f46,941.000000,9
5,cabaf7fb4dab7f2ecf1ac51b7850b1638013d5ad98bbd30b5d08b632ed2cae42,648.000000,9
5,0299f534d2fb35e5dc29fc09b74a0f4063f178abe1e3e95b593a7e96f0fe683a,532.555556,9
5,df92477e1e47f52de07956b6e8936795969a3170e2166fbff700660178881ccc,428.000000,9
5,828e372c477414b2c356166b6631534494877f0c58acc37a439ae589f6af9534,514.666667,9
5,3b7c0cd0f027d25806f16bbcf37d6e438add7d03e7d770b87b503caf5b41e872,679.444444,9
5,d03395c68c90743508193208940a23aa1a13512b75f6adab5e010620a0565569,580.444444,9
5,0105531b2fd5620bda8f39edb7c4d20a180cd615ecf06a2c2871361ea4ea893d,407.444444,9
5,a9d8f09ae8864ea7cc2193afd669033ae4bb131c0e4f31fb9afa112036619fb0,791.555556,9
5,2fbf5bc501bd1f30cbbba31cbc72736aafc7f57daa914387a85e361a3fec9ff2,861.333333,9
5,539b0aa148abe9dec3b356d64ea79746261cda52b0f69abecf0296575b6c6c51,740.333333,9
5,6e6c82dac0c2e625e85c03058dcbd8edbf9274f9ad2c507d9aaaf157e3b64c8d,680.333333,9
5,1b7967dc10fc55491c5940a82ed556bba2acc13f48dcbf1be1d97ee45401d27e,360.000000,9
5,091dac5926aeb64feec4decdcc755717aeb35836f02989fce9cad451e985e1ac,581.555556,9
5,a94bfb2e41ba9faae38b831f7ad2173b50fee1c4cfd95c476fc8fcb2d069ea18,424.555556,9
5,77e2d6461ce32294c890a17702c23fff95af8fd2fd2ad353838cebd8709623b4,788.555556,9
5,5d035e0f4fe3c549bb91d3616928076b163b6d3131e87ec02c2ed0829392a618,553.555556,9
5,eb416de93fd603668111e8cbb2f472b07a03a858c0e809290a63f97af2c06a22,916.222222,9
5,9fd51ec17df135a28566bf4b11f23773a8f38ffbc5bdc59afce394af36e564b2,620.222222,9
5,f76863701440e4c8252d320e5a9f53c17fa1929618fdd8b8e143d2b284d0e210,749.444444,9
5,5b69fced559409162bafaaa678924c723884c633d2ff5aa0d4bd4c7200fba3c9,399.444444,9
5,34a5b15c088918ce0105c40d7d26047469f6e50187a21b536617e062b0fe0525,906.666667,9
5,906906d4e0acd455f714009d3f7eff1bb39309ad864359e2b00257eee1b0ee72,783.666667,9
5,72599cb85a64d40a646d8d925ffc073792d5d3ebebc9972c5f10a97c86d19563,524.666667,9
5,dd54b35d3b5ddf2ce2ff42c5e819aa1f4b1f3cbdc511ac0a091135dc9671b701,371.666667,9
5,7a0d99283fe775d723c299fde493a7a1a1dc5d91148a33d1c2e0bd125798d29d,681.444444,9
5,5c3c6b186b60a1320e71287f5752b3306ebb3227f20421a3604f94583a869a50,357.000000,9
5,93bf3385f6293c9f9aa0b9114cd68fe1e96cb2ca7aa38d36491666c7568f451e,405.000000,9
5,5678306c825bd35464f5b5decf13e8f6264810283301f625e4e51f27622e5000,795.666667,9
5,2bb95a795e1761b6317596a05dc260bf9e17ccad53f8ea2b393e92de86b7bf50,790.666667,9
5,673b90561685915da94db6c2b79270e04940a2bd3391f05f55df58f14a15a660,450.777778,9
5,3d810b82e52ab3b96d9313cce86ae163675bd742cbcb5480e2729440d2f861cb,878.333333,9
5,5a3fd345bbf139fd496ca7167b83cd1310ceb95fea17fe774d7150976d4f08f3,682.333333,9
5,3aca9db1469a53d7b617c74095c0a0b251f955e32fa19a5a0faa88cea8557c21,700.000000,9
5,79312f3c622d61af70af947f843ee1481e433ff31c66236a93b34b2a334c67b4,506.000000,9
5,281d9bb3e29486df9c514cd346b5fd6b2a4350cc55727712db6a3555a229fde0,668.666667,9
5,bcec9aa95c28e916ae965bce4463d10e33d15649e16727bda28882accc0e8a2f,616.666667,9
5,5ae47f3e96f85bd498a83a7551f8bacc2b21c80584a11b3dd5941b7aa7553a92,690.444444,9
5,be0c44207c6dd510132b3f00ee8244b938113dbc6b7a510e64c416daf49e135d,397.444444,9
5,3be86af6d011e4802d7be55b08df477c1929fda7a9c74aeff65e9bc58f1e9761,339.444444,9
5,4bb8c97393171124ba7bdfdb00c242e3cab81215c5e748b9a7de1718fd4db239,651.333333,9
5,96b8a7faeb17aa14927b64ecdeeaf290a41bb7293386dd7552c5c33d3858dc15,475.666667,9
5,bd87c8ecd46cdbf72d61dd82e496a5002b751ec7d33dd15e0385cd2b12a25f90,714.000000,9
5,87239ad2b4930b1cf5a130df49a582f09bcde5656a804b7932eef2d2b8fc1a66,846.444444,9
5,d1f6505e52b359f8189488641795bfd7f8edd0c30567a94bb145f6665e0257c7,428.444444,9
5,d352e152cf411b201f20958b872129957380d52d35880a429fcdd9a29d2c41af,818.555556,9
5,d8aa6ba0d5413b9b417e3f7515ab570158eca50f1d314c7d85368e8208387508,687.111111,9
5,a38fde13db608266532b961030e8da74d1bbaaddb821f8f5eb2de6cb3d5394ed,719.111111,9
5,9ce73f4732b31386da119569fa542e76b15785e6e6ddebe641003ec545858c93,883.111111,9
5,149a05c77586040cc702afd7690f39c95306dc4ba9c5f93363ad176d35fb9937,440.111111,9
5,f1b05bc07849fa3277f2f7d88f830e8791c582145141facf749eab5d74002384,526.444444,9
5,89169e29cb404e69ff88b74b0eb64389a11852260dc3139f2be0969e0a45b7d2,785.555556,9
5,d049823182a922c6b90345f72b586f24171e19be33266e41b728519827f0fb6f,1058.444444,9
5,bbdbb2e5724b974b91ce3bced404738ee8c557a3118f668eefde91a6ab9e51bd,695.000000,9
5,074c298d2e6c6ec151febb4c7c1b28a06213dcc4babe468d05e8b6a40efbba31,828.222222,9
5,5eabde5ec51e2c2ba4dcc869c1c070695812b7c8986d434395f51f6a823dfbfa,743.333333,9
5,53e3ce5e6634f9975437434f07cbcc88ef9c4665faefcc07e2d31f77f6c4ddfd,487.333333,9
5,41373a47fceb0cebb86f60805bebd022d46130b494602cdab286b0e753b701fa,464.000000,9
5,01ba6e21f18ee3e46fb51ddd3b223714f0dfa9bc60094e39a8f21b07f351b1b6,447.000000,9
5,af73b439e6af99855e1ca0373904faa7f81ed892489d36e031c9e20a2b135185,261.000000,9
5,85a16c61516ca13238b37487a7a637c4a8029ff93a107d3a0719cfd7ec806ea8,472.111111,9
5,564574694f1b5b496810fd6feb3efa665982da91663c46f06ea2d75f581bf593,637.555556,9
5,cb628ac031d24f71a63356b9ff168b82c188fefb2665e0d4c702990d0feb99b6,626.555556,9
5,00e1c8469b3383bddba60b2f8014055f900bb211ebc853eef75b06f492382318,429.555556,9
5,70c196b70086ede552d9b7b4e5f0bd93a90e73763ebf1740cd3a196ae872889b,363.555556,9
5,01929ef751da5592587aac457d178a5a2da9434d273f58747d948b9c239c35a2,357.555556,9
5,ad66e3cf4d702d8fcc0fdc8e02fba56f95583408fc7fbe61e960c6372e74a0c5,817.777778,9
5,af527ac8df6b756287081ef655824557dea54deba6946002dc53c8e4e21a1c9f,469.777778,9
5,efd4060b803757e4b3274db11b68c678075d7bdf198001ba308ccef79d4d2b45,797.666667,9
5,03d5143aafb367ae24a4e6e9765b5f9af95b447ed89c06f48d52808e6da6f378,798.666667,9
5,9c5c960ac4730ff6334f0caa5665ced16d28c0051d585918a0ff3f32cc3db3db,569.777778,9
5,5a96a983b1b21a2c0c53c045b5bcff26a3c8eb97ac2d5de95cc94a35565e7db5,353.777778,9
5,e21f18353b599856a0ce2e105a6b2bf79e6510faf07a4ceb1219cd2e32370b0c,294.777778,9
5,75ba4893e7c9cc9bd6c436454d5ac1c58f9aea4128239a0e35fae1aef6ec5f17,719.333333,9
5,befa432e655b653415a57e0ed378256a70cb88c8b9f5345232f6d761a3b9cae9,671.555556,9
5,3e6824b4685cd28436c8a4898778367454a61f229a1fe0f3f13b57a7752ff575,551.444444,9
5,10a8a5ca221db3d0c0a00fe1d8c8ee24d076befdbd0013fe88b40b4dbe39ba90,469.444444,9
5,e97cfa0875715caed45dedb6aeee3ceb2cdc793fada68dfda38b4943d09cc883,779.111111,9
5,94e4673b56b4d68c37b889a053db833688177310ae95953e5f3260735e88fdaf,932.444444,9
5,099ffee774e621dfc6a5a2257ca5811ad12b5eaf4b62902200a4df12b0200c2b,955.444444,9
5,dc09ce4ec4797a380d13a421d1060ed3942cb91da15727196057e7f60d0ae86c,643.888889,9
5,baa27bfcbe9ce880eec5c9f1773dba2a00dc3c3b2c6d7499ff9292f282c74e5e,617.888889,9
5,7af565cf2413a6881b20233200075d80c43776854440e746c979c0b6ebd14387,419.222222,9
5,357e52360d367aa6f99bda48b8c2d94fc4ea86cc1a622fb0d5e0a9786f935906,387.333333,9
5,48f50f69cdaaf8dd7db87971da1574a32215c08f763d29fa24e9574f8d0ae475,451.222222,9
5,e0e00bcedc764869ad18d1eb4b483a74f2377c646da73eab67e08d6c85917d2a,684.000000,9
5,b444d6c049abe5e36e891c3a95f9fd1f900116fbf7ac22f455071628b39e2859,630.000000,9
5,20f675d143b1371cc6961341e0249a4447530c58fed24da2a2f22c70d289ad66,470.000000,9
5,b15fe2fc53ae0f1e92bfba1ad9e625df171c3729cb37f3712581f4cfe2618711,1163.555556,9
5,434cde9b3d53405a8150993bb912ec549d338aa05199b5237baf7eff3a77e9bd,887.555556,9
5,72a9b69c90b2fc6598db65b36d1bde7383abcaa385d0f07e5265c9ccfb07f3bf,1517.444444,9
5,cda70b32c43ca5213e36bd6d24fde05b55043a8412e8b262e8e55b79b57940f3,1068.888889,9
5,3c680842536ec55ec844830c3a9c21d4747a83d3e2c08e3af20ff4a458c3907c,1000.888889,9
5,834fbc7a582271ca487064f20c45bb9f2526b2679aa0077388498f883d9600b2,593.222222,9
5,09f2c00519e0c9adcf984e55ba7af4eee7d8b8df0184154afd7620e6a15baaf7,341.222222,9
5,2184e57df7eb79b184c3c0add87d62e1fb9d18b3940cf2a79b44c46f59738476,985.222222,9
5,67bacc8f3f9567d1affc657e456b8d5257157eddfcbff01fe93e6189ec06f3d3,830.666667,9
5,b9e7152f8bf483d2c93ebefa84f34344eaaad183077078e10f72777ff27c0c78,684.666667,9
5,0c9d6835beaf0935ce0299b650954576db801abf2844f5bd98e8c60114acc9c8,348.111111,9
5,162c209497a3aef6e7c400b9bf644c09e4eb98a94f9fdb5d51eabc2ae461a735,745.222222,9
5,99e79f2e9239ddd763f9df6118a54a895c2fcf2b80d15256aa05a44d579d2f4a,741.222222,9
5,19a94f0bbd1b63bf07b3d11bc187c436760ce3bbb9190374bb5121b2833aedf1,407.000000,9
5,fb7109f9528d678918e309366df21c75463cd364a946a9161e183570259b8bb4,607.000000,9
5,a4ca1fad265bcd4aaf4248e48c96475e47f2c6978e7bff5cb9c641c8b2be76c6,752.444444,9
5,2622db21712893aa889e74d4a66cd084e90a2dd41b5e94c07d09bad5bbeb9d18,664.555556,9
5,40f73cae7cca168e288dabf4e4e982c1d28729c4f4d8a8c11579558bd89743a7,578.555556,9
5,c74e492d32a2e73783a2d72088d9573030200aa518772199ef35eb3faba77ece,365.666667,9
5,c98684b1375b94c07464fba1d52b24ef58d8be5f19e3f940c4acc9701872d1f3,770.777778,9
5,dd1fa231affff9c19608ae8ed2619aac7410b11d3003a0650a71c87b9d0013c8,439.777778,9
5,56b81fa1f870c75e1ec1b1df380429e0da510f0bd9c19068131e96229db8771b,787.777778,9
5,ddd09254ed897181d1e3550f22fdf45816d46089cfccb6ba3caef9f2e460e26a,449.444444,9
5,6b7f3f622a929faf43e58b5947d5e4224a1e2b6469068d4ca0ee0f553a093531,629.222222,9
5,a12672a266d506fb425f2a720f99ce8b9660e0b957a53daf525883e0529976d6,306.333333,9
5,ec2ec19a152da19acf6765c1abd0f60bf81fcff0778c2de7a76e470d4d53bb5c,962.222222,9
5,f789bfd2aae5bfe035a2eeb9533136ac6b901e358994d5bdbb26202fabac208d,825.222222,9
5,35e9b1bd59c714a099210f3e1792b13ad9c3f6130451fd295ab02982a0458648,694.222222,9
5,26fd89ce27610769c33a6ba4da0556c27b629cacea15fb0e403e2832993a2dab,601.222222,9
5,39f2bee131861dc3a77cea761f6d7bc56b24d0c6dc0c26b5fe27c1235507360f,604.777778,9
5,81f3b718d56efb66861550e4d44ea1a76419bd844fd6eda0fe9a7354a38e1cbc,575.444444,9
5,177cb45369f81998cbcebce1d1b9b9958ec8146af2f7b822c484ed231161a106,473.444444,9
5,9c3371d08e2db7fd87f2415fdf4bc3194109ed0e56766085f1c366576bb26fdf,427.444444,9
5,90140fc78060567e8cc1c2680fbd89c3194d4878baa20bbfe0848bfb4057d35c,333.444444,9
5,98d8706a139ea39c9723d4f77b849d540944fe8b3eb50b081e39db7626ce79cf,538.666667,9
5,7c7be9e4d6f48485e92bf2bb56dae6c56b3ef508084c5cb4ed3892062d766510,1052.666667,9
5,13e19997e4ac19f54caed67f0bd0ae3e0f72143e1be18e1e018df7a877b11ee7,989.000000,9
5,917f5d5f941f40f9915394ec25beb93f2d1cd8f99a05434ae735ade559bc6d8d,968.000000,9
5,00e896df3f44a60d4b27aeecde7d50a2434a1332bdf225278a19fd8271b2684a,846.000000,9
5,266de9c3ab8ec20a403eacccea6b2c234f7515a6d783249a2ae0a5b932295f5e,480.111111,9
5,60729c04a075c0f020e1c95ca6c71b2f409eb7484b0d7ca5441b32519ed45278,768.555556,9
5,07c62446385945e227d7d3483d2550825a8ff3a850febd23725045c0e01a6a75,389.555556,9
5,c561adaed7952f3072648bb636066db3545d5ec28cc7a67b27260ca4988395ee,562.888889,9
5,8d6261262a23487a2f80378acc0a5991b49061b888ed19a2ddaf7431723a7a5a,1017.222222,9
5,ffbca68a22c986dff4e68826d3c7109dc7cac97bd3272d50b43b05e102583be4,802.222222,9
5,6b73cab666cb565d7e32e3f48719e041d148cb1ef535331dea819ebed36da76e,949.111111,9
5,57a325fc5a2c0ce59fa5eef008d616fb8005ac21464ef318089f84d18f3c5444,700.111111,9
5,6fd0314aa689ba145f19b633d17cb88c39b7bd1edc1adf758803e8e1a0f68995,925.666667,9
5,649e615a686ecf90e840da4370da7b12a92070fa0b758e9118fb3e2f86a9b5e2,789.666667,9
5,e139b7037ff15199c1b28110c428155c3e2f7bcbb4f8a75de31f945dbe7b80b6,624.777778,9
5,c010eb4efc02bfabf156b090835da498bba56ec90ade38d198c25f9e5615c7b3,848.777778,9
5,f3f84a0ae0a06c43c5b66b862251cf1c4424950cb7eb634aa3019a1a65c20291,454.777778,9
5,d7487971ed43a2922bbf7873d84f5e8c6841812db2bebe724b4718965c4472ee,805.555556,9
5,902a92152e3a7108f17b73e2d71db3216ab01766671aeddce407aacbed9d0bb8,603.000000,9
5,d4c4ae8c8ee91b5a7717075164e870634179e75100b7f2717be0d6ad163c708c,666.000000,9
5,d77fd842f54f849f764657d7674d2f385b597a577f52605f78614706a6d37f52,958.111111,9
5,b727cee06d6d4f442192a1e19a027edc90464efaf17981cb627531a85e5a565b,970.111111,9
5,f7b00324a21ab6804c99fda88ec75cf23c779a73e7a56ec9fe2ebf47bd4de248,636.444444,9
5,b39353a210ab1438f894f93dd219a868149364e58d9ec0f8e4574a911cbe84c7,814.444444,9
5,93ee346e44d502dab1a096bfc383db378dd95b202476470b83bb6d62d17d3583,350.444444,9
5,fd77482db396827df810705d3ec40bee223069dd728ac61ad5f2090937d7ee28,730.333333,9
5,024b099583e3bd602c8783bed8142a3d4f236429ce6e1170c172cd20acc46c3f,594.333333,9
5,4a16018abfa4da5b0bb77167963756d59be2d8f39171c1a84b442f074fc3af60,521.777778,9
5,6e73e4b6005fc9748600b4e7784e42c4458d7916eb977b48d7e635a3b0f1fdfd,461.777778,9
5,82bf8f97710bf0b0904f7a1eacde679473def486bf49c18f0b2d168fa734b837,341.777778,9
5,f745630bfc0869fcaab1cc68dfbabae01adb66ba4e9da07ca71eabafa1b51f4c,529.111111,9
5,0b1fef914750d26214d6ec5be2f0f3c403394927ffebff4fcd6bc8f5ce57b200,771.333333,9
5,35d2277b5fb1500ed2b8a16c5ab0c6e92ad655ec5be3c2dc82eae1c8806b2277,531.000000,9
5,c090d0781a3ddfbab63daa78e4aea381e1af4280c048946590421f32e2eb83ba,854.111111,9
5,4c63a6b0dc3727a6c916f118e06e77f6210290e1fe56c6be9a6b405e9adadf2f,655.111111,9
5,b8d4f6c2d1b157b56bffaa0e2090745a2ed5f9e13b199d4a5353569ea0e2ecab,403.111111,9
5,26f9716ea929db6f5bb1f179fd42e49ba4079442b782d07e2ffef0a4b9a5e0a8,390.333333,9
5,16fb8081d0a3b5844f5af826adb93c5c430d5279e5ddaddfb96094b9e3a7a419,340.111111,9
5,75939fb1055e09903988e05019eb9906e2e60a3a775f6f7038a809ac0a2004e4,276.333333,9
5,700965043269b3dbd4816a0251f1a83596d1c019f6e858b30d919d7152fb9a45,510.777778,9
5,018dbbbd27da64ab5739763244fc5cd67c97efcc05ef2d90b3a53ba283be2313,817.777778,9
5,b51266ed74b6d371cc9de400da85751267f6213a43b388caf79d2edca6f17f90,737.222222,9
5,5cad5fc0488c5c25e903ae1177f09d2b47e2626695ecfabbe82c2fd2bf77d2f7,535.444444,9
5,28b22094f028c7de021e1501ddad8151fa2c0cc364534a753dc225f213abde5f,408.444444,9
5,4696a8680541c54eeadddc351ed8621ed4f04249b23186831b792f07139e66a4,607.000000,9
5,68da4cd35911b2498668cd9e4a5df93c63d57feaf468f2c519c3e4ebdb0b30b2,571.777778,9
5,0db26fb162c5fbd2d2fefd0737315c6ea4f9da0b7442fde1cd24f48701f7987d,372.777778,9
5,21645c53e4357cdbd2c00718d988ff21ef7b3bc2d102bb89153b7d784a5bfad0,642.555556,9
5,35ce452c1e237f0e28665752ad96482d80d2d66790afbc2409cb22880edafe1f,651.888889,9
5,8e85c7f89f85dcd22ac90d7217d942ba76c283a0c398c78d1364bccaa1f6f1f3,329.888889,9
5,29716a2aae0e4d11ca703ec6d46abe7652da49ed5ee78a004c0529dab51fa6b4,591.555556,9
5,214ce04a3c104ca632c29667ff7a6000214a731cbcefc3ec51752720a0f8e2e7,789.000000,9
